timestamp,ax_g,ay_g,az_g,temp_C
1763505991.326896429,-0.029,1.020,0.067,36.97
1763505991.424595118,-0.003,1.038,0.034,36.99
1763505991.522588015,-0.005,1.032,0.015,37.05
1763505991.628045082,-0.020,1.010,0.118,37.05
1763505991.733119965,-0.139,1.012,0.005,37.05
1763505991.823608398,-0.090,0.984,0.054,37.03
1763505991.925630808,-0.098,1.024,0.106,37.07
1763505992.030281305,0.034,1.013,0.050,37.07
1763505992.125266314,-0.026,1.010,0.094,37.11
1763505992.228109598,-0.005,0.980,0.079,36.99
1763505992.333245993,-0.029,1.029,0.028,36.99
1763505992.432671785,-0.037,0.985,0.048,37.01
1763505992.532523632,-0.069,1.007,0.063,37.03
1763505992.631051779,0.019,1.038,0.056,36.99
1763505992.732345104,-0.001,1.042,0.090,36.99
1763505992.835375071,0.015,1.020,0.090,37.07
1763505992.937253237,0.002,1.017,0.068,37.05
1763505993.035045147,0.000,1.027,0.103,37.05
1763505993.137803078,-0.043,1.033,0.043,36.95
1763505993.241750717,-0.085,1.008,0.125,36.93
1763505993.344252825,0.008,1.025,0.066,36.99
1763505993.446460962,-0.029,1.031,0.047,36.99
1763505993.544575691,-0.055,1.001,0.101,36.91
1763505993.642749071,0.028,1.012,0.060,36.97
1763505993.749000311,-0.072,0.985,0.053,36.97
1763505993.846702099,-0.041,1.024,0.030,36.99
1763505993.952141762,-0.041,1.025,0.131,37.07
1763505994.045772791,0.020,1.028,0.105,37.07
1763505994.150506258,-0.120,0.962,0.080,36.95
1763505994.252842903,-0.015,1.012,0.122,36.91
1763505994.357965469,0.024,1.070,0.047,37.07
1763505994.453974247,-0.027,0.973,0.079,37.07
1763505994.548783302,-0.058,0.981,0.024,37.01
1763505994.656007528,-0.058,1.005,0.099,37.07
1763505994.755760193,-0.013,1.016,0.104,37.07
1763505994.852606058,0.038,1.044,0.096,37.09
1763505994.956531763,-0.030,1.034,0.052,37.13
1763505995.053610563,-0.070,1.004,0.104,37.17
1763505995.161021709,-0.065,1.024,0.078,37.17
1763505995.258008718,-0.084,0.988,0.072,37.07
1763505995.356599808,-0.096,0.973,0.042,37.11
1763505995.459343195,-0.049,1.039,0.079,37.11
1763505995.569746017,-0.108,0.979,0.103,36.97
1763505995.663893938,-0.066,0.967,-0.011,36.95
1763505995.761651516,-0.077,0.987,0.062,37.05
1763505995.865571022,0.034,1.012,0.119,37.05
1763505995.968296528,0.014,1.073,0.144,36.83
1763505996.065582752,-0.068,0.993,0.020,36.99
1763505996.170547247,-0.060,0.918,-0.007,36.99
1763505996.273266792,-0.084,0.995,0.101,36.99
1763505996.373981714,-0.033,1.035,0.053,37.07
1763505996.483784199,-0.100,0.965,0.073,37.07
1763505996.573562860,-0.110,0.991,0.046,37.11
1763505996.683183432,-0.014,1.011,-0.038,37.15
1763505996.780120611,-0.059,1.035,0.085,37.05
1763505996.873057127,-0.112,0.927,-0.088,37.05
1763505996.975260973,0.003,0.945,-0.077,37.09
1763505997.077608109,-0.080,0.972,0.089,37.11
1763505997.182675123,-0.080,1.033,0.161,37.11
1763505997.290476322,-0.086,1.024,0.053,37.09
1763505997.382476807,-0.061,0.990,0.090,37.13
1763505997.482550621,-0.007,1.051,0.074,37.15
1763505997.580298662,-0.052,1.032,0.076,37.15
1763505997.682694197,-0.052,1.010,0.098,37.03
1763505997.787443161,-0.066,0.947,0.058,37.03
1763505997.883452415,-0.051,0.981,0.099,37.03
1763505997.984900236,-0.020,1.009,0.062,37.01
1763505998.087796450,-0.075,1.032,0.082,36.99
1763505998.188137531,-0.050,0.972,0.097,37.05
1763505998.300504684,-0.025,1.020,0.064,37.05
1763505998.392986774,0.002,1.044,0.008,36.91
1763505998.496683121,-0.093,0.950,0.008,37.01
1763505998.589557648,0.009,0.993,0.018,37.01
1763505998.696135759,-0.034,1.009,0.086,37.05
1763505998.797917128,-0.094,1.038,0.096,37.03
1763505998.896252155,0.006,1.074,0.079,36.97
1763505998.994478941,-0.012,0.989,0.054,36.97
1763505999.096339226,-0.088,1.020,0.134,36.99
1763505999.199460745,-0.144,0.999,0.094,37.03
1763505999.302212000,-0.074,0.971,0.035,37.03
1763505999.403624296,-0.006,0.997,0.073,36.97
1763505999.501432657,-0.059,1.019,0.050,36.95
1763505999.603549719,-0.095,1.008,0.122,36.95
1763505999.702047348,-0.018,1.020,0.105,37.09
1763505999.802217960,-0.047,1.048,0.078,37.03
1763505999.906830072,-0.018,1.028,0.126,37.01
1763506000.019184351,0.017,1.023,0.041,37.01
1763506000.105025768,-0.118,0.972,-0.011,37.07
1763506000.211022615,-0.095,0.954,0.034,37.17
1763506000.307626486,-0.045,0.963,0.020,37.17
1763506000.412730694,-0.085,1.001,0.103,37.05
1763506000.512713909,-0.025,1.016,0.087,37.09
1763506000.618333101,0.022,1.033,0.014,37.11
1763506000.718195438,0.040,1.053,0.051,37.11
1763506000.815597057,-0.067,1.051,0.109,37.13
1763506000.912857056,-0.066,0.980,0.059,37.07
1763506001.016598225,-0.026,0.991,-0.016,37.07
1763506001.121285677,-0.057,1.038,0.084,37.15
1763506001.221724749,-0.035,1.016,0.037,37.13
1763506001.318699837,-0.048,0.998,0.069,37.13
1763506001.428207159,-0.143,1.009,0.090,37.13
1763506001.525510311,0.001,1.008,0.003,37.15
1763506001.620093346,0.057,1.081,0.029,37.11
1763506001.730262280,0.016,0.980,0.001,37.11
1763506001.827654600,-0.042,1.018,0.072,37.17
1763506001.927644014,0.019,1.047,0.096,37.09
1763506002.034167528,-0.050,1.004,0.069,37.09
1763506002.131434441,-0.051,0.985,0.049,37.05
1763506002.228013992,-0.055,1.008,0.066,37.11
1763506002.333720207,-0.039,1.023,0.065,36.99
1763506002.442156315,-0.133,0.987,0.072,36.99
1763506002.537552834,-0.014,1.001,0.072,36.91
1763506002.631074190,0.038,1.026,-0.019,36.97
1763506002.737767696,0.006,1.013,0.058,36.97
1763506002.830701590,-0.116,1.037,0.098,36.99
1763506002.938422203,-0.004,1.028,0.112,37.07
1763506003.034551620,-0.077,0.976,0.049,37.07
1763506003.146882296,-0.117,0.913,0.075,37.07
1763506003.241434097,-0.000,1.029,-0.001,36.99
1763506003.337695122,-0.004,1.014,0.112,36.87
1763506003.447246313,-0.028,1.024,0.100,36.87
1763506003.542325974,-0.011,1.019,0.041,37.01
1763506003.640221357,-0.014,1.024,0.102,37.23
